value,type
-2.972059477887918,variable 2
-2.9852351531595533,variable 2
-2.5665138164310544,variable 2
-2.8601386518258543,variable 2
-2.981903977647845,variable 2
-2.56731422494082,variable 2
-2.916445958914621,variable 2
-2.3054128936754235,variable 2
-2.8575042389206993,variable 2
-2.9092526373732297,variable 2
-2.798202366910122,variable 2
-2.992914557444385,variable 2
-2.8861790646594883,variable 2
-2.986759206040211,variable 2
-2.6938253433334913,variable 2
-2.9672867876465294,variable 2
-2.895523515883614,variable 2
-2.987906437029049,variable 2
-2.8250042176484156,variable 2
-2.9923841277429712,variable 2
-2.9177775129124255,variable 2
-2.9924415338302475,variable 2
-2.9923386514327683,variable 2
-2.9358091800821593,variable 2
-2.9321649354073105,variable 2
-2.7717194547852886,variable 2
-2.9559740822690173,variable 2
-2.9784226619150775,variable 2
-2.9550344930267305,variable 2
-2.9638135682558024,variable 2
-2.9237503228210104,variable 2
-2.948161923424914,variable 2
-2.89909710446545,variable 2
-2.6296889053044388,variable 2
-2.8389534673845866,variable 2
-2.915342884007323,variable 2
-2.9819941031370405,variable 2
-2.9893980091033288,variable 2
-2.9718427854171603,variable 2
-2.8862752981945454,variable 2
-2.9838086381362463,variable 2
-2.9676543838440788,variable 2
-2.922294126512345,variable 2
-2.89255503740767,variable 2
-2.6003026353801117,variable 2
-2.9554542621160134,variable 2
-2.959942212438219,variable 2
-2.9743141262229087,variable 2
-2.4218090563087338,variable 2
-2.8881443284154216,variable 2
-2.824252084969873,variable 2
-2.982766930002213,variable 2
-2.9297058584123934,variable 2
-2.957386233840728,variable 2
-2.967570970842783,variable 2
-2.998532241749055,variable 2
-2.950379621263717,variable 2
-2.9590909512653822,variable 2
-2.9097092615204843,variable 2
-2.9476502473330592,variable 2
-2.9841001541688073,variable 2
-2.748474665910992,variable 2
-2.992006383281725,variable 2
-2.978665727146352,variable 2
-2.934790615715648,variable 2
-2.9756270538621092,variable 2
-2.991584880398174,variable 2
-2.980422728807326,variable 2
-2.995582596414517,variable 2
-2.992193076339736,variable 2
-2.9809186734998137,variable 2
-2.980983094296009,variable 2
-2.985906052009412,variable 2
-2.9780273091028713,variable 2
-2.9464622324130003,variable 2
-2.9783234857016754,variable 2
-2.8963937215424425,variable 2
-2.8374182959516965,variable 2
-2.827346844112729,variable 2
-2.976793929217195,variable 2
-2.9699419424574223,variable 2
-2.9690645789323495,variable 2
-2.9848555953721916,variable 2
-2.934343264981772,variable 2
-2.876340816102748,variable 2
-2.9707966712187948,variable 2
-2.992178172071579,variable 2
-2.986936148493761,variable 2
-2.9320773867499628,variable 2
-2.9921542329855857,variable 2
-2.9764710617304853,variable 2
-2.960239931954858,variable 2
-2.9875720215181327,variable 2
-2.7558441345874622,variable 2
-2.992029304360075,variable 2
-2.950075634637522,variable 2
-2.95528581366374,variable 2
-2.968142932074781,variable 2
-2.98604558268206,variable 2
-2.493302699203425,variable 2
-2.9765071373763545,variable 2
-2.9752025923938445,variable 2
-2.992617203774243,variable 2
-2.9969694091397243,variable 2
-2.9309627479120883,variable 2
-2.990761312214517,variable 2
-2.997426112818826,variable 2
-2.8127776277216174,variable 2
-2.994920509693323,variable 2
-2.9366136129033906,variable 2
-2.9860596916317457,variable 2
-2.992253965921918,variable 2
-2.9051251094759603,variable 2
-2.9885067593177426,variable 2
-2.985248721292678,variable 2
-2.977205840559979,variable 2
-2.9804973773990655,variable 2
-2.950685087182269,variable 2
-2.974657194798796,variable 2
-2.994809483234695,variable 2
-2.959541371928559,variable 2
-2.944628482519522,variable 2
-2.964632396341369,variable 2
-2.9632495283957807,variable 2
-2.9912264303630476,variable 2
-2.9594054042826627,variable 2
-2.995997736750296,variable 2
-2.992921079055852,variable 2
-2.9947447443111113,variable 2
-2.9960382184604977,variable 2
-2.8855535625879853,variable 2
-2.9737069482889904,variable 2
-2.9845323461326156,variable 2
-2.983704801356601,variable 2
-2.99313274511387,variable 2
-2.9901235622385522,variable 2
-2.9947867371264087,variable 2
-2.9782119502392255,variable 2
-2.997450656346858,variable 2
-2.996316055015348,variable 2
-2.997267987600313,variable 2
-2.9823680300696234,variable 2
-2.9497588911030435,variable 2
-2.9859033161138697,variable 2
-2.995550624611961,variable 2
-2.957506342836301,variable 2
-2.9837980604005745,variable 2
-2.9761490054686166,variable 2
-2.96957106954777,variable 2
-2.9969681525365393,variable 2
-2.993735930549061,variable 2
-2.9966021628823025,variable 2
-2.9880667096074354,variable 2
-2.998092367008811,variable 2
-2.988147832091533,variable 2
-2.982379132715486,variable 2
-2.8958284091728665,variable 2
-2.9576190712764583,variable 2
-2.990617518634861,variable 2
-2.889185225324614,variable 2
-2.9044431716057164,variable 2
-2.9708065172614724,variable 2
-2.927548811560231,variable 2
-2.954131552059613,variable 2
-2.947617750620312,variable 2
-2.930653209962962,variable 2
-2.8832174259223997,variable 2
-2.974967178126266,variable 2
-2.950633534638943,variable 2
-2.4464241789095067,variable 2
-2.9319366949123458,variable 2
-2.966715828515805,variable 2
-2.992852602135452,variable 2
-2.99857318474397,variable 2
-2.978034721471026,variable 2
-2.9783640469437245,variable 2
-2.9513652753518755,variable 2
-2.977578510889377,variable 2
-2.9867280931816036,variable 2
-2.9374842957533023,variable 2
-2.9898226932607654,variable 2
-2.9657569289410293,variable 2
-2.8952611085071114,variable 2
-2.9643149052075275,variable 2
-2.9862791040916763,variable 2
-2.9928567218851345,variable 2
-2.991792856178484,variable 2
-2.919401585044065,variable 2
-2.975794722902281,variable 2
-2.996337321831277,variable 2
-2.969172201427919,variable 2
-2.9578040305402014,variable 2
-2.971392444285831,variable 2
-2.966767381059131,variable 2
-2.994095350872723,variable 2
-2.8163407180996294,variable 2
-2.994155699638344,variable 2
-2.989144779701988,variable 2
-2.976028132967311,variable 2
-2.957519545122929,variable 2
-2.9593720645323356,variable 2
-2.9613841884526124,variable 2
-2.882991587289219,variable 2
-2.9926219279659643,variable 2
-2.8570056060517777,variable 2
-2.986339230168125,variable 2
-2.970652336822578,variable 2
-2.9931792076189776,variable 2
-2.988833762460504,variable 2
-2.97778163522701,variable 2
-2.9668292250234787,variable 2
-2.9859278119227937,variable 2
-2.9947616368754466,variable 2
-2.99599482588469,variable 2
-2.9739989415126344,variable 2
-2.996009523370044,variable 2
-2.9850992968582433,variable 2
-2.934605847328338,variable 2
-2.9799025428078254,variable 2
-2.951635397317552,variable 2
-2.9401906531673934,variable 2
-2.981088903465464,variable 2
-2.99614604773887,variable 2
-2.9964804791561557,variable 2
-2.677733982826054,variable 2
-2.9903849675137804,variable 2
-2.9739643451591222,variable 2
-2.797708887704896,variable 2
-2.8861319818059727,variable 2
-2.983875508513334,variable 2
-2.9947818220582545,variable 2
-2.963563329251915,variable 2
-2.891998187226631,variable 2
-2.9532393478918615,variable 2
-2.9955727980909477,variable 2
-2.974238809563653,variable 2
-2.962136082535614,variable 2
-2.9964826424223983,variable 2
-2.9865897077675543,variable 2
-2.367185311173278,variable 2
-2.992825768090222,variable 2
-2.9897637919747626,variable 2
-2.783844927921614,variable 2
-2.9852322900130557,variable 2
-2.9861665347152133,variable 2
-2.9928855601329127,variable 2
-2.9954314222794456,variable 2
-2.983352284397272,variable 2
-2.9960212781770537,variable 2
-2.946212534225673,variable 2
-2.9961572299165797,variable 2
-2.980684309052618,variable 2
-2.9939905597109115,variable 2
-2.9448641990081192,variable 2
-2.991696861238968,variable 2
-2.9803821834716464,variable 2
-2.9894291219619356,variable 2
-2.7163322198235162,variable 2
-2.9636267956659443,variable 2
-2.940753834083466,variable 2
-2.9409266726937027,variable 2
-2.637607671817742,variable 2
-2.9921252140414505,variable 2
-2.987414255783569,variable 2
-2.99161387611901,variable 2
-2.9734516423111206,variable 2
-2.9844860585975717,variable 2
-2.983660355779137,variable 2
-2.9539249187768832,variable 2
-2.951778704162303,variable 2
-2.9890984730793004,variable 2
-2.788391001708357,variable 2
-2.9838981114642955,variable 2
-2.973394730116615,variable 2
-2.9919525004552776,variable 2
-2.9959979689832896,variable 2
-2.9813686646910154,variable 2
-2.9873431423824353,variable 2
-2.9564577798523617,variable 2
-2.9902288433165416,variable 2
-2.9789288916660395,variable 2
-2.9887888810485177,variable 2
-2.9478929276301935,variable 2
-2.9231046641981644,variable 2
-2.868714844494108,variable 2
-2.9604875297061017,variable 2
-2.9813416365880783,variable 2
-2.9905179065869367,variable 2
-2.99228218604818,variable 2
-2.8475618609071165,variable 2
-2.9982173083594175,variable 2
-2.9757613354328454,variable 2
-2.9907554189046426,variable 2
-2.988178372320841,variable 2
-2.996058667689038,variable 2
-2.9873677081793844,variable 2
-2.9629219844364587,variable 2
-2.9935774434606435,variable 2
-2.904951284670819,variable 2
-2.9764474956488547,variable 2
-2.9843114782398823,variable 2
-2.947746162740728,variable 2
-2.9921451902145644,variable 2
-2.999314931358593,variable 2
-2.9938105250591445,variable 2
-2.9866931794960214,variable 2
-2.9878038298117606,variable 2
-2.9756206117824897,variable 2
-2.9865062947662584,variable 2
-2.998147934319781,variable 2
-2.9933452279639576,variable 2
-2.9381765966232307,variable 2
-2.991213286134668,variable 2
-2.9953376128750895,variable 2
-2.996677565435953,variable 2
-2.9391278913627814,variable 2
-2.956246365114981,variable 2
-2.942143557674279,variable 2
-2.9561162136330674,variable 2
-2.992172747999603,variable 2
-2.9887920734568625,variable 2
-2.868722961514429,variable 2
-2.9397568387539033,variable 2
-2.912630243577307,variable 2
-2.962585736511784,variable 2
-2.9983563355954734,variable 2
-2.9661351505933586,variable 2
-2.9976464255792665,variable 2
-2.9916522279663447,variable 2
-2.861810717450659,variable 2
-2.99645693136685,variable 2
-2.6159049211560186,variable 2
-2.9700599518122304,variable 2
-2.972315166413973,variable 2
-2.9847693168384426,variable 2
-2.9885696499211987,variable 2
-2.979857245444278,variable 2
-2.990171193861813,variable 2
-2.9605492376709908,variable 2
-2.996797373801144,variable 2
-2.9623049477347667,variable 2
-2.961579741358397,variable 2
-2.9933741815329147,variable 2
-2.972832057409046,variable 2
-2.977550100522936,variable 2
-2.9690363196764187,variable 2
-2.979804470496462,variable 2
-2.9862786746197014,variable 2
-2.9878422246062932,variable 2
-2.9879598856116107,variable 2
-2.9979436201857146,variable 2
-2.9733620544572115,variable 2
-2.9849287010460963,variable 2
-2.9893671507466326,variable 2
-2.997068835878445,variable 2
-2.9873450821641874,variable 2
-2.955739387764656,variable 2
-2.9983982234287327,variable 2
-2.997050461635797,variable 2
-2.8994550598124875,variable 2
-2.995894552131797,variable 2
-2.9977214042281717,variable 2
-2.998312170129175,variable 2
-2.991945242378906,variable 2
-2.995301279546035,variable 2
-2.8924219265457243,variable 2
-2.972934701210984,variable 2
-2.925838568262836,variable 2
-2.9775570007059953,variable 2
-2.988052479769342,variable 2
-2.9914247151877813,variable 2
-2.9765791789141445,variable 2
-2.959090407267548,variable 2
-2.972004572281916,variable 2
-2.990848922111387,variable 2
-2.9863400390070107,variable 2
-2.995420887490971,variable 2
-2.9607910017612458,variable 2
-2.9473116516282563,variable 2
-2.997934921946655,variable 2
-2.9966771932269083,variable 2
-2.980877849802669,variable 2
-2.995456970294707,variable 2
-2.961945479691997,variable 2
-2.991372154975952,variable 2
-2.9716657403675275,variable 2
-2.98692906697809,variable 2
-2.999272385001639,variable 2
-2.984655356449973,variable 2
-2.9991170771988114,variable 2
-2.9919366930234643,variable 2
-2.9988014654025177,variable 2
-2.9920050749828393,variable 2
-2.9804517849723653,variable 2
-2.9409046970899517,variable 2
-2.9961464231291886,variable 2
-2.992115370543792,variable 2
-2.996195096619647,variable 2
-2.9936123724163406,variable 2
-2.9187147276518832,variable 2
-2.997388742394485,variable 2
-2.9917649643596866,variable 2
-2.9749519096022494,variable 2
-2.9833588235057453,variable 2
-2.9992585810565875,variable 2
-2.9887635994649444,variable 2
-2.985298516500309,variable 2
-2.9993941259907158,variable 2
-2.951414655085137,variable 2
-2.9762697228828205,variable 2
-2.9800682951304807,variable 2
-2.879810138432964,variable 2
-2.9458012989035898,variable 2
-2.9522846865692203,variable 2
-2.9654674505143923,variable 2
-2.98202674459775,variable 2
-2.985578996057504,variable 2
-2.803971566382424,variable 2
-2.9892916495734916,variable 2
-2.9851521839459645,variable 2
-2.9916085828769226,variable 2
-2.9873260565557107,variable 2
-2.986318057199776,variable 2
-2.983259808741993,variable 2
-2.9741748015377447,variable 2
-2.9880451143249775,variable 2
-2.924677470737383,variable 2
-2.99454686907539,variable 2
-2.9982324186150584,variable 2
-2.9990018176576183,variable 2
-2.98639818235451,variable 2
-2.9803210393875537,variable 2
-2.985721327364618,variable 2
-2.9050114250630004,variable 2
-2.96022414885979,variable 2
-2.935743666518384,variable 2
-2.9867739273851193,variable 2
-2.9922059032360453,variable 2
-2.997934544011317,variable 2
-2.9902797214298036,variable 2
-2.994680005387527,variable 2
-2.9976443712716545,variable 2
-2.971978861226368,variable 2
-2.9517733643940853,variable 2
-2.9877128533318005,variable 2
-2.9731468532085876,variable 2
-2.9900274782233676,variable 2
-2.9811100652993545,variable 2
-2.9791118180957694,variable 2
-2.9966590122466488,variable 2
-2.9609774069139703,variable 2
-2.9334324344554163,variable 2
-2.9669249925019114,variable 2
-2.941550886349282,variable 2
-2.9665005739808437,variable 2
-2.9494505365878028,variable 2
-2.979637706528711,variable 2
-2.9699233296192324,variable 2
-2.9947384135760777,variable 2
-2.9992165983816004,variable 2
-2.7637841329226815,variable 2
-2.965189985850459,variable 2
-2.9978866578861454,variable 2
-2.9948983918866294,variable 2
-2.9500125579295435,variable 2
-2.9893354499886113,variable 2
